CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
13174.0,16,3,2817.03,4,3,5,12
13176.0,46,1,492.84,3,1,3,7
13177.0,65,1,282.45,3,1,2,6
13178.0,26,11,5725.47,4,5,5,14
13182.0,45,1,121.18,3,1,1,5
13183.0,8,9,3957.78,5,5,5,15
13184.0,15,12,1648.79,4,5,4,13
13185.0,268,1,71.4,1,1,1,3
13186.0,40,5,1539.69,3,4,4,11
13187.0,337,1,236.02,1,1,2,4
13188.0,11,1,114.6,5,1,1,7
13189.0,19,2,260.68,4,2,2,8
13192.0,95,2,911.94,2,2,4,8
13193.0,61,1,117.88,3,1,1,5
13194.0,136,1,60.7,2,1,1,4
13196.0,11,4,1797.78,5,4,4,13
13198.0,10,8,3384.09,5,5,5,15
13199.0,4,39,9803.96,5,5,5,15
13200.0,19,4,870.09,4,4,3,11
13203.0,10,4,869.46,5,4,3,12
13207.0,15,2,250.26000000000005,4,2,2,8
13208.0,59,7,1205.9,3,5,4,12
13209.0,30,11,5820.16,4,5,5,14
13210.0,94,1,353.48,2,1,2,5
13211.0,10,3,1197.42,5,3,4,12
13212.0,9,4,780.58,5,4,3,12
13213.0,57,6,1518.43,3,4,4,11
13216.0,268,1,333.74,1,1,2,4
13217.0,122,5,133.62,2,4,1,7
13218.0,127,1,62.63999999999999,2,1,1,4
13220.0,78,4,819.29,2,4,3,9
13221.0,240,2,847.41,1,2,3,6
13223.0,200,2,163.2,1,2,1,4
13224.0,60,3,2150.85,3,3,5,11
13225.0,3,8,6083.04,5,5,5,15
13226.0,273,1,108.21,1,1,1,3
13227.0,202,1,257.7,1,1,2,4
13228.0,81,1,358.0,2,1,2,5
13229.0,226,1,160.95,1,1,1,3
13230.0,4,15,2763.41,5,5,5,15
13232.0,13,7,1357.6,4,5,4,13
13233.0,74,2,605.12,2,2,3,7
13235.0,212,2,101.17000000000004,1,2,1,4
13236.0,25,3,727.27,4,3,3,10
13238.0,11,5,680.83,5,4,3,12
13239.0,262,1,329.56,1,1,2,4
13240.0,96,4,663.65,2,4,3,9
13242.0,112,3,270.40000000000003,2,3,2,7
13243.0,203,1,600.07,1,1,3,5
13244.0,93,1,121.74000000000001,2,1,1,4
13245.0,51,1,430.5,3,1,2,6
13246.0,18,7,1922.1000000000001,4,5,4,13
13247.0,18,4,501.12,4,4,3,11
13248.0,125,2,465.68,2,2,3,7
13249.0,92,3,711.41,2,3,3,8
13253.0,157,2,1030.4,2,2,4,8
13255.0,4,3,390.66,5,3,2,10
13256.0,14,1,0.0,4,1,1,6
13258.0,12,3,698.5799999999999,4,3,3,10
13259.0,62,1,292.32,3,1,2,6
13260.0,61,1,557.62,3,1,3,7
13261.0,269,2,944.1,1,2,4,7
13262.0,263,1,200.29,1,1,1,3
13263.0,1,35,7454.07,5,5,5,15
13265.0,53,5,2107.66,3,4,5,12
13266.0,11,19,3717.67,5,5,5,15
13267.0,3,27,4404.4400000000005,5,5,5,15
13268.0,18,15,3167.64,4,5,5,14
13269.0,1,17,5315.92,5,5,5,15
13270.0,366,1,590.0,1,1,3,5
13271.0,37,2,178.26,3,2,1,6
13272.0,31,2,276.56,4,2,2,8
13273.0,113,1,138.98,2,1,1,4
13276.0,64,2,590.9300000000001,3,2,3,8
13277.0,16,4,258.4,4,4,2,10
13278.0,41,1,542.73,3,1,3,7
13279.0,64,2,126.30000000000001,3,2,1,6
13280.0,122,3,814.86,2,3,3,8
13282.0,18,6,1047.84,4,4,4,12
13283.0,60,2,93.66,3,2,1,6
13284.0,323,2,196.15,1,2,1,4
13285.0,23,4,2709.12,4,4,5,13
13291.0,156,1,361.11,2,1,2,5
13292.0,39,2,578.9399999999999,3,2,3,8
13294.0,190,2,873.74,1,2,3,6
13295.0,360,2,197.95000000000002,1,2,1,4
13296.0,137,1,87.4,2,1,1,4
13297.0,8,4,2089.85,5,4,5,14
13298.0,1,1,360.0,5,1,2,8
13299.0,268,1,142.5,1,1,1,3
13300.0,165,2,365.29,2,2,2,6
13301.0,104,4,618.09,2,4,3,9
13302.0,155,1,63.75,2,1,1,4
13304.0,351,1,300.42,1,1,2,4
13305.0,4,10,2000.86,5,5,4,14
13307.0,120,1,15.0,2,1,1,4
13308.0,23,4,1367.61,4,4,4,12
13309.0,7,5,1456.79,5,4,4,13
13310.0,9,6,1083.63,5,4,4,13
13311.0,4,2,598.57,5,2,3,10
13313.0,22,5,1555.32,4,4,4,12
13314.0,2,4,578.66,5,4,3,12
13316.0,37,5,5815.49,3,4,5,12
13317.0,64,9,2140.07,3,5,5,13
13318.0,1,3,640.76,5,3,3,11
13319.0,5,36,10664.34,5,5,5,15
13320.0,70,6,1491.7,3,4,4,11
13321.0,72,2,567.36,2,2,3,7
13322.0,17,1,199.48000000000002,4,1,1,6
13323.0,3,5,787.85,5,4,3,12
13324.0,32,12,7072.8,4,5,5,14
13325.0,82,1,675.3,2,1,3,6
13327.0,39,9,3617.57,3,5,5,13
13328.0,316,1,1308.48,1,1,4,6
13329.0,32,4,740.4,4,4,3,11
13330.0,93,3,1140.93,2,3,4,9
13332.0,14,1,350.9,4,1,2,7
13334.0,82,3,3536.82,2,3,5,10
13336.0,77,1,795.12,2,1,3,6
13338.0,154,3,431.82000000000005,2,3,2,7
13339.0,201,1,860.12,1,1,3,5
13340.0,45,7,10736.48,3,5,5,13
13341.0,261,1,775.85,1,1,3,5
13343.0,173,2,303.93,2,2,2,6
13344.0,68,3,2543.72,3,3,5,11
13345.0,277,2,377.6,1,2,2,5
13347.0,70,1,341.35999999999996,3,1,2,6
13348.0,64,1,233.76000000000002,3,1,1,5
13349.0,11,1,247.32,5,1,2,8
13350.0,16,3,910.72,4,3,4,11
13351.0,66,1,373.94,3,1,2,6
13352.0,8,2,389.28,5,2,2,9
13354.0,71,1,743.53,3,1,3,7
13355.0,122,1,674.7,2,1,3,6
13356.0,80,1,768.24,2,1,3,6
13357.0,257,1,609.95,1,1,3,5
13358.0,269,1,439.03,1,1,2,4
13359.0,59,2,431.26,3,2,2,7
13362.0,3,5,3085.4900000000002,5,4,5,14
13363.0,18,2,992.5,4,2,4,10
13364.0,67,2,1.7763568394002505e-15,3,2,1,6
13365.0,9,3,2191.22,5,3,5,13
13366.0,50,1,56.16,3,1,1,5
13368.0,257,2,623.4,1,2,3,6
13369.0,354,2,263.75,1,2,2,5
13370.0,366,2,721.32,1,2,3,6
13372.0,90,1,378.64,2,1,2,5
13373.0,61,3,3312.25,3,3,5,11
13375.0,81,2,772.9,2,2,3,7
13376.0,99,3,1019.76,2,3,4,9
13379.0,26,3,572.56,4,3,3,10
13381.0,21,7,3626.81,4,5,5,14
13382.0,281,1,222.99,1,1,1,3
13384.0,31,9,4122.28,4,5,5,14
13385.0,330,1,534.57,1,1,3,5
13388.0,121,3,627.15,2,3,3,8
13389.0,11,3,797.96,5,3,3,11
13390.0,75,1,544.08,2,1,3,6
13391.0,204,1,59.8,1,1,1,3
13394.0,2,10,2312.8,5,5,5,15
13395.0,185,1,307.71999999999997,1,1,2,4
13396.0,22,5,1325.29,4,4,4,12
13397.0,73,6,1539.18,2,4,4,10
13398.0,192,1,457.34,1,1,2,4
13402.0,127,2,621.23,2,2,3,7
13403.0,18,1,75.0,4,1,1,6
13404.0,1,2,252.49,5,2,2,9
13405.0,74,3,572.451,2,3,3,8
13408.0,2,81,27487.41,5,5,5,15
13410.0,9,7,988.91,5,5,4,14
13411.0,107,1,213.55,2,1,1,4
13414.0,134,3,1390.5,2,3,4,9
13416.0,44,2,712.5,3,2,3,8
13417.0,5,2,640.83,5,2,3,10
13418.0,12,23,5845.44,4,5,5,14
13419.0,64,1,221.06,3,1,1,5
13420.0,135,4,140.35,2,4,1,7
13421.0,40,3,1848.98,3,3,4,10
13422.0,51,2,2601.55,3,2,5,10
13425.0,108,3,1624.21,2,3,4,9
13426.0,1,12,3550.7000000000003,5,5,5,15
13427.0,19,3,582.6,4,3,3,10
13428.0,10,1,218.47,5,1,1,7
13429.0,11,4,1006.8,5,4,4,13
13430.0,19,4,648.6899999999999,4,4,3,11
13431.0,67,2,1269.1,3,2,4,9
13434.0,74,2,534.2400000000001,2,2,3,7
13435.0,5,9,3794.49,5,5,5,15
13436.0,2,1,196.89,5,1,1,7
13437.0,14,7,3408.06,4,5,5,14
13439.0,255,1,283.71,1,1,2,4
13441.0,92,1,296.64,2,1,2,5
13447.0,23,4,1104.23,4,4,4,12
13448.0,17,10,3465.67,4,5,5,14
13449.0,24,1,291.88,4,1,2,7
13450.0,27,6,2043.72,4,4,5,13
13451.0,26,6,2916.45,4,4,5,13
13452.0,259,2,590.0,1,2,3,6
13453.0,166,2,356.97999999999996,2,2,2,6
13455.0,25,4,1007.35,4,4,4,12
13456.0,18,7,1737.8200000000002,4,5,4,13
13458.0,7,22,9537.92,5,5,5,15
13460.0,29,2,183.44,4,2,1,7
13461.0,39,3,1445.0,3,3,4,10
13462.0,183,2,143.25,1,2,1,4
13464.0,58,1,674.68,3,1,3,7
13466.0,100,2,297.95,2,2,2,6
13467.0,11,2,1083.71,5,2,4,11
13468.0,2,41,5656.75,5,5,5,15
13470.0,99,2,165.0,2,2,1,5
13471.0,1,4,2531.58,5,4,5,14
13473.0,61,3,417.54,3,3,2,8
13474.0,236,1,229.59,1,1,1,3
13475.0,191,4,1431.78,1,4,4,9
13476.0,179,4,1092.77,1,4,4,9
13477.0,38,8,1441.53,3,5,4,12
13479.0,198,3,291.0,1,3,2,6
13481.0,46,8,1776.81,3,5,4,12
13482.0,232,1,184.64,1,1,1,3
13483.0,66,1,140.34,3,1,1,5
13484.0,241,1,313.8,1,1,2,4
13485.0,233,1,454.24,1,1,2,4
13486.0,78,3,1122.41,2,3,4,9
13487.0,58,3,575.4,3,3,3,9
13488.0,17,17,8910.61,4,5,5,14
13489.0,105,4,449.52,2,4,2,8
13491.0,52,10,1215.82,3,5,4,12
13492.0,136,3,1269.84,2,3,4,9
13493.0,275,2,618.63,1,2,3,6
13494.0,312,1,316.26000000000005,1,1,2,4
13495.0,8,6,1990.12,5,4,4,13
13496.0,11,3,617.9300000000001,5,3,3,11
13497.0,283,3,321.05,1,3,2,6
13499.0,18,7,1146.96,4,5,4,13
13500.0,23,4,1136.77,4,4,4,12
13501.0,243,2,1310.47,1,2,4,7
13502.0,17,3,292.0,4,3,2,9
13503.0,71,1,216.85,3,1,1,5
13504.0,64,1,295.93,3,1,2,6
13505.0,68,8,4282.88,3,5,5,13
13506.0,312,3,452.82,1,3,2,6
13507.0,3,4,2479.16,5,4,5,14
13508.0,244,1,110.97,1,1,1,3
13509.0,9,7,979.72,5,5,4,14
13510.0,1,5,1785.16,5,4,4,13
13512.0,261,1,251.21,1,1,2,4
13513.0,127,1,205.1,2,1,1,4
13514.0,74,1,152.20000000000002,2,1,1,4
13515.0,73,4,891.12,2,4,3,9
13516.0,21,3,1389.41,4,3,4,11
13517.0,60,5,2109.07,3,4,5,12
13518.0,86,1,659.4399999999999,2,1,3,6
13519.0,50,2,110.8,3,2,1,6
13520.0,59,8,3487.75,3,5,5,13
13521.0,1,3,1093.65,5,3,4,12
13522.0,30,1,125.80000000000001,4,1,1,6
13523.0,33,6,3755.38,3,4,5,12
13524.0,41,5,680.1800000000001,3,4,3,10
13525.0,15,2,628.78,4,2,3,9
13527.0,34,8,2263.76,3,5,5,13
13529.0,79,2,307.76,2,2,2,6
13531.0,205,2,483.8,1,2,3,6
13532.0,34,1,210.31,3,1,1,5
13533.0,183,3,270.79,1,3,2,6
13534.0,2,43,5613.08,5,5,5,15
13536.0,1,7,3448.29,5,5,5,15
13538.0,43,7,1280.85,3,5,4,12
13539.0,86,4,605.84,2,4,3,9
13544.0,40,2,291.41,3,2,2,7
13546.0,12,3,626.99,4,3,3,10
13548.0,96,2,682.41,2,2,3,7
13549.0,26,8,916.12,4,5,4,13
13551.0,319,1,91.80000000000001,1,1,1,3
13552.0,66,16,3539.53,3,5,5,13
13555.0,74,4,4149.28,2,4,5,11
13557.0,28,2,584.06,4,2,3,9
13558.0,6,4,605.06,5,4,3,12
13560.0,7,1,174.37,5,1,1,7
13561.0,216,1,141.85999999999999,1,1,1,3
13562.0,82,3,1799.33,2,3,4,9
13563.0,84,2,777.53,2,2,3,7
13564.0,144,5,647.74,2,4,3,9
13565.0,19,2,240.22,4,2,2,8
13566.0,41,2,874.71,3,2,3,8
13568.0,173,1,192.85,2,1,1,4
13569.0,17,2,373.75,4,2,2,8
13570.0,243,1,239.48999999999998,1,1,2,4
13571.0,13,13,2092.32,4,5,5,14
13572.0,206,1,1384.25,1,1,4,6
13573.0,50,2,294.4,3,2,2,7
13575.0,23,5,732.0699999999999,4,4,3,11
13576.0,10,20,6703.3,5,5,5,15
13577.0,25,5,1658.3,4,4,4,12
13579.0,15,2,467.04,4,2,3,9
13581.0,309,1,118.0,1,1,1,3
13583.0,156,1,781.03,2,1,3,6
13584.0,307,1,142.4,1,1,1,3
13587.0,32,3,347.0,4,3,2,9
13588.0,16,13,2445.12,4,5,5,14
13589.0,15,2,379.65,4,2,2,8
13590.0,11,7,1976.12,5,5,4,14
13591.0,65,3,1117.13,3,3,4,10
13592.0,36,4,247.95999999999998,3,4,2,9
13593.0,108,6,1990.28,2,4,4,10
13594.0,53,1,396.97,3,1,2,6
13596.0,6,2,697.04,5,2,3,10
13598.0,47,2,167.42000000000002,3,2,1,6
13599.0,1,33,5030.6,5,5,5,15
13600.0,312,1,219.51999999999998,1,1,1,3
13601.0,45,2,693.32,3,2,3,8
13602.0,65,1,428.89,3,1,2,6
13603.0,26,1,164.34,4,1,1,6
13606.0,29,3,280.53999999999996,4,3,2,9
13607.0,40,1,678.01,3,1,3,7
13610.0,12,9,1115.43,4,5,4,13
13611.0,89,4,1158.2,2,4,4,10
13614.0,24,4,1610.46,4,4,4,12
13615.0,313,2,399.99,1,2,2,5
13617.0,40,3,544.18,3,3,3,9
13618.0,174,1,177.34,2,1,1,4
13621.0,117,1,213.85,2,1,1,4
13623.0,31,7,672.4399999999999,4,5,3,12
13626.0,253,1,257.23,1,1,2,4
13627.0,59,7,1624.02,3,5,4,12
13629.0,23,11,7792.36,4,5,5,14
13630.0,5,11,1995.68,5,5,4,14
13631.0,100,12,3021.77,2,5,5,12
13632.0,25,6,2117.02,4,4,5,13
13634.0,33,5,1575.16,3,4,4,11
13635.0,68,1,1071.03,3,1,4,8
13636.0,37,6,941.62,3,4,4,11
13637.0,52,3,810.5,3,3,3,9
13638.0,16,1,122.64,4,1,1,6
13639.0,74,1,1033.34,2,1,4,7
13642.0,216,1,354.8,1,1,2,4
13643.0,31,3,519.44,4,3,3,10
13644.0,9,5,2597.52,5,4,5,14
13645.0,120,1,252.1,2,1,2,5
13647.0,10,5,1670.22,5,4,4,13
13649.0,257,2,346.6,1,2,2,5
13650.0,17,7,1809.34,4,5,4,13
13651.0,35,2,94.19999999999999,3,2,1,6
13652.0,46,3,1095.08,3,3,4,10
13654.0,43,6,2707.33,3,4,5,12
13655.0,114,2,932.97,2,2,4,8
13656.0,165,2,379.65,2,2,2,6
13657.0,11,2,382.14,5,2,2,9
13658.0,10,7,2421.47,5,5,5,15
13659.0,197,3,1550.8500000000001,1,3,4,8
13662.0,86,7,879.08,2,5,3,10
13663.0,179,1,189.47,1,1,1,3
13666.0,60,3,84.64999999999999,3,3,1,7
13667.0,149,1,305.02,2,1,2,5
13668.0,3,29,6216.07,5,5,5,15
13669.0,51,2,218.55,3,2,1,6
13670.0,75,1,349.7,2,1,2,5
13672.0,301,6,-71.46,1,4,1,6
13673.0,19,2,396.92,4,2,2,8
13675.0,151,2,486.82000000000005,2,2,3,7
13678.0,152,1,232.6,2,1,1,4
13680.0,1,5,2202.31,5,4,5,14
13681.0,18,4,827.83,4,4,3,11
13682.0,187,1,59.5,1,1,1,3
13684.0,286,2,64.23,1,2,1,4
13685.0,3,7,3119.44,5,5,5,15
13686.0,183,1,72.0,1,1,1,3
13689.0,63,1,910.0,3,1,4,8
13690.0,59,1,172.25,3,1,1,5
13692.0,25,5,1466.8700000000001,4,4,4,12
13693.0,325,2,-32.0,1,2,1,4
13694.0,4,60,62653.1,5,5,5,15
13695.0,31,15,2504.13,4,5,5,14
13697.0,39,1,151.29999999999998,3,1,1,5
13699.0,155,1,308.58000000000004,2,1,2,5
13700.0,26,10,2265.12,4,5,5,14
13703.0,318,1,99.5,1,1,1,3
13704.0,5,10,2295.31,5,5,5,15
13705.0,8,3,711.86,5,3,3,11
13706.0,303,1,330.79,1,1,2,4
13707.0,267,2,806.41,1,2,3,6
13708.0,271,1,296.88,1,1,2,4
13709.0,4,17,6249.11,5,5,5,15
13710.0,32,1,180.48,4,1,1,6
13711.0,219,2,252.06,1,2,2,5
13712.0,247,1,228.83999999999997,1,1,1,3
13715.0,281,8,1053.94,1,5,4,10
13716.0,269,1,138.28,1,1,1,3
13717.0,32,7,1432.26,4,5,4,13
13718.0,246,2,306.55,1,2,2,5
13719.0,15,5,1041.68,4,4,4,12
13720.0,117,4,799.9,2,4,3,9
13721.0,36,1,524.14,3,1,3,7
13722.0,120,4,2369.16,2,4,5,11
13723.0,217,1,199.85000000000002,1,1,1,3
13725.0,50,11,1809.81,3,5,4,12
13726.0,39,2,1079.66,3,2,4,9
13727.0,29,2,333.48,4,2,2,8
13728.0,37,6,1016.14,3,4,4,11
13730.0,136,2,752.6,2,2,3,7
13731.0,219,2,610.59,1,2,3,6
13732.0,28,1,491.86,4,1,3,8
13735.0,25,8,2766.18,4,5,5,14
13736.0,5,3,724.0,5,3,3,11
13737.0,200,1,339.59999999999997,1,1,2,4
13739.0,18,1,216.9,4,1,1,6
13740.0,241,1,350.75,1,1,2,4
13741.0,72,4,666.33,2,4,3,9
13742.0,17,14,3102.42,4,5,5,14
13743.0,3,8,1340.1499999999999,5,5,4,14
13744.0,95,2,1156.36,2,2,4,8
13745.0,151,2,291.54,2,2,2,6
13747.0,374,1,79.6,1,1,1,3
13748.0,96,5,948.25,2,4,4,10
13750.0,54,5,1647.26,3,4,4,11
13751.0,288,1,296.25,1,1,2,4
13752.0,124,6,1186.28,2,4,4,10
13753.0,288,1,741.26,1,1,3,5
13754.0,152,2,282.6,2,2,2,6
13755.0,4,10,2154.68,5,5,5,15
13756.0,2,15,5145.12,5,5,5,15
13758.0,12,7,3190.55,4,5,5,14
13759.0,33,2,659.41,3,2,3,8
13760.0,54,2,286.79,3,2,2,7
13761.0,50,2,1070.65,3,2,4,9
13762.0,204,2,0.0,1,2,1,4
13763.0,63,3,1689.46,3,3,4,10
13764.0,71,3,1521.76,3,3,4,10
13767.0,2,52,16945.71,5,5,5,15
13769.0,2,16,2771.87,5,5,5,15
13771.0,64,5,2631.7,3,4,5,12
13772.0,34,3,1132.13,3,3,4,10
13774.0,82,1,345.0,2,1,2,5
13777.0,1,41,25748.35,5,5,5,15
13778.0,103,1,178.7,2,1,1,4
13780.0,7,2,360.01,5,2,2,9
13781.0,251,1,127.84,1,1,1,3
13782.0,13,6,912.0,4,4,4,12
13784.0,10,11,2462.79,5,5,5,15
13786.0,367,1,230.4,1,1,1,3
13787.0,76,2,309.04,2,2,2,6
13790.0,4,1,348.8,5,1,2,8
13791.0,43,3,1047.68,3,3,4,10
13792.0,66,2,195.55,3,2,1,6
13798.0,1,63,36351.42,5,5,5,15
13799.0,117,2,688.86,2,2,3,7
13800.0,310,1,558.32,1,1,3,5
13801.0,67,1,324.8,3,1,2,6
13802.0,138,6,3906.27,2,4,5,11
13803.0,255,1,277.07,1,1,2,4
13804.0,31,7,2635.79,4,5,5,14
13805.0,52,2,924.6,3,2,4,9
13806.0,64,1,256.38,3,1,2,6
13807.0,367,1,112.6,1,1,1,3
13808.0,6,5,1747.66,5,4,4,13
13809.0,305,1,155.05,1,1,1,3
13810.0,29,4,899.51,4,4,3,11
13811.0,184,4,591.75,1,4,3,8
13812.0,42,3,539.0,3,3,3,9
13813.0,40,5,1353.41,3,4,4,11
13814.0,56,3,1562.12,3,3,4,10
13815.0,22,5,4014.91,4,4,5,13
13816.0,24,4,555.04,4,4,3,11
13817.0,29,2,382.98,4,2,2,8
13819.0,302,3,1140.35,1,3,4,8
13821.0,145,2,385.64,2,2,2,6
13822.0,6,2,632.0,5,2,3,10
13823.0,19,2,957.6600000000001,4,2,4,10
13824.0,33,5,1698.94,3,4,4,11
13826.0,158,2,174.65,2,2,1,5
13827.0,58,3,412.05,3,3,2,8
13828.0,22,1,209.49,4,1,1,6
13829.0,359,1,-102.0,1,1,1,3
13831.0,16,6,2202.99,4,4,5,13
13832.0,18,2,40.949999999999996,4,2,1,7
13833.0,159,1,384.8,2,1,2,5
13835.0,25,5,834.57,4,4,3,11
13837.0,212,2,271.24,1,2,2,5
13838.0,6,4,691.73,5,4,3,12
13841.0,253,1,85.0,1,1,1,3
13842.0,59,9,3385.62,3,5,5,13
13844.0,11,1,361.62,5,1,2,8
13845.0,65,1,312.98,3,1,2,6
13846.0,25,4,847.61,4,4,3,11
13848.0,92,3,1255.0,2,3,4,9
13849.0,52,2,1537.95,3,2,4,9
13850.0,88,2,1586.81,2,2,4,8
13851.0,96,3,2651.46,2,3,5,10
13853.0,9,2,1056.94,5,2,4,11
13854.0,9,29,8025.0199999999995,5,5,5,15
13856.0,169,5,363.4,2,4,2,8
13858.0,57,1,216.17000000000002,3,1,1,5
13859.0,326,1,201.16,1,1,1,3
13860.0,1,6,1240.0,5,4,4,13
13862.0,18,10,2187.31,4,5,5,14
13863.0,245,2,299.56,1,2,2,5
13865.0,58,4,501.56,3,4,3,10
13866.0,74,1,145.67000000000002,2,1,1,4
13867.0,31,3,1015.29,4,3,4,11
13868.0,7,2,3192.54,5,2,5,12
13869.0,123,4,3104.95,2,4,5,11
13870.0,2,10,2751.25,5,5,5,15
13871.0,23,14,6389.8,4,5,5,14
13873.0,120,4,381.70000000000005,2,4,2,8
13874.0,358,1,540.45,1,1,3,5
13875.0,54,5,1786.79,3,4,4,11
13876.0,64,1,122.7,3,1,1,5
13877.0,86,1,117.24,2,1,1,4
13878.0,55,1,1281.53,3,1,4,8
13880.0,21,13,3219.77,4,5,5,14
13881.0,4,22,16989.52,5,5,5,15
13882.0,3,6,1131.28,5,4,4,13
13883.0,1,9,2538.75,5,5,5,15
13884.0,7,6,781.3000000000001,5,4,3,12
13885.0,189,2,506.8,1,2,3,6
13886.0,71,1,243.56,3,1,2,6
13887.0,204,1,349.55,1,1,2,4
13888.0,120,2,605.63,2,2,3,7
13889.0,93,1,416.90000000000003,2,1,2,5
13890.0,1,14,1860.8600000000001,5,5,4,14
13892.0,27,4,632.97,4,4,3,11
13893.0,298,1,821.1,1,1,3,5
13894.0,22,5,535.97,4,4,3,11
13895.0,21,5,2588.12,4,4,5,13
13897.0,50,1,311.16,3,1,2,6
13898.0,326,1,155.93,1,1,1,3
13899.0,16,2,388.52,4,2,2,8
13900.0,183,3,740.95,1,3,3,7
13901.0,72,5,2867.2,2,4,5,11
13904.0,37,2,332.64,3,2,2,7
13908.0,80,5,2347.05,2,4,5,11
13911.0,57,9,2580.91,3,5,5,13
13914.0,4,3,613.95,5,3,3,11
13917.0,50,2,272.04,3,2,2,7
13918.0,50,2,1212.8400000000001,3,2,4,9
13919.0,53,3,350.15999999999997,3,3,2,8
13922.0,352,1,172.25,1,1,1,3
13923.0,54,1,351.13,3,1,2,6
13924.0,2,11,1682.08,5,5,4,14
13925.0,36,6,616.65,3,4,3,10
13926.0,23,1,223.85000000000002,4,1,1,6
13927.0,75,1,348.99,2,1,2,5
13928.0,11,4,464.57,5,4,2,11
13929.0,169,3,802.85,2,3,3,8
13930.0,58,2,337.34,3,2,2,7
13931.0,86,3,1230.93,2,3,4,9
13932.0,295,1,307.4,1,1,2,4
13933.0,109,2,608.79,2,2,3,7
13934.0,264,1,922.1,1,1,4,6
13936.0,171,2,361.28,2,2,2,6
13937.0,169,1,158.85,2,1,1,4
13938.0,35,1,71.66,3,1,1,5
13939.0,23,4,556.75,4,4,3,11
13940.0,17,4,839.14,4,4,3,11
13941.0,22,7,4912.41,4,5,5,14
13946.0,79,3,561.57,2,3,3,8
13947.0,65,1,90.6,3,1,1,5
13948.0,361,1,102.0,1,1,1,3
13949.0,3,6,2427.32,5,4,5,14
13950.0,11,5,728.56,5,4,3,12
13951.0,176,3,674.45,2,3,3,8
13952.0,211,3,3246.091,1,3,5,9
13953.0,7,7,3515.68,5,5,5,15
13954.0,2,3,378.59,5,3,2,10
13955.0,154,2,322.96,2,2,2,6
13956.0,5,5,1026.42,5,4,4,13
13958.0,372,1,-102.45,1,1,1,3
13959.0,79,3,598.2,2,3,3,8
13960.0,21,2,230.22,4,2,1,7
13962.0,22,2,169.55,4,2,1,7
13963.0,308,4,664.54,1,4,3,8
13967.0,146,1,80.7,2,1,1,4
13969.0,7,20,8986.69,5,5,5,15
13971.0,9,11,2702.2200000000003,5,5,5,15
13972.0,71,2,190.25,3,2,1,6
13973.0,287,1,264.7,1,1,2,4
13974.0,49,1,413.59000000000003,3,1,2,6
13975.0,31,7,2503.23,4,5,5,14
13976.0,207,1,357.98,1,1,2,4
13978.0,15,2,196.79,4,2,1,7
13979.0,73,1,869.87,2,1,3,6
13980.0,60,1,200.14000000000001,3,1,1,5
13982.0,39,5,1861.11,3,4,4,11
13983.0,30,13,2590.46,4,5,5,14
13984.0,27,6,488.03000000000003,4,4,3,11
13985.0,4,16,7024.530000000001,5,5,5,15
13986.0,17,1,320.46,4,1,2,7
13988.0,20,9,4098.8,4,5,5,14
13989.0,66,2,1266.08,3,2,4,9
13990.0,213,1,311.3,1,1,2,4
13991.0,12,7,850.63,4,5,3,12
13992.0,30,1,76.8,4,1,1,6
13993.0,32,12,3409.66,4,5,5,14
13994.0,4,6,2313.14,5,4,5,14
13995.0,15,6,1383.49,4,4,4,12
13999.0,10,15,3865.26,5,5,5,15
14000.0,206,2,633.71,1,2,3,6
14001.0,46,4,2030.33,3,4,5,12
14002.0,134,2,529.73,2,2,3,7
14004.0,43,7,4582.64,3,5,5,13
14005.0,10,5,2874.72,5,4,5,14
14006.0,116,3,962.19,2,3,4,9
14009.0,198,3,685.9300000000001,1,3,3,7
14012.0,278,1,328.8,1,1,2,4
14013.0,110,3,473.02,2,3,3,8
14014.0,77,1,505.17999999999995,2,1,3,6
14015.0,53,1,917.34,3,1,4,8
14016.0,154,5,4328.46,2,4,5,11
14019.0,47,4,1398.96,3,4,4,11
14020.0,17,2,642.8,4,2,3,9
14021.0,155,3,631.9,2,3,3,8
14022.0,225,1,440.0,1,1,2,4
14023.0,7,2,584.07,5,2,3,10
14024.0,122,2,327.7,2,2,2,6
14027.0,61,1,104.82,3,1,1,5
14029.0,63,2,467.66,3,2,3,8
14030.0,18,8,2360.09,4,5,5,14
14031.0,7,23,14634.64,5,5,5,15
14032.0,2,18,2929.84,5,5,5,15
14034.0,22,4,512.02,4,4,3,11
14035.0,29,5,1428.02,4,4,4,12
14036.0,285,1,626.65,1,1,3,5
14037.0,176,2,147.20000000000002,2,2,1,5
14038.0,78,4,1554.48,2,4,4,10
14039.0,33,1,152.2,3,1,1,5
14040.0,41,15,3542.19,3,5,5,13
14041.0,266,1,141.41,1,1,1,3
14044.0,27,4,652.82,4,4,3,11
14045.0,109,4,1659.75,2,4,4,10
14046.0,284,1,154.98999999999998,1,1,1,3
14047.0,9,7,1290.01,5,5,4,14
14048.0,277,2,375.13,1,2,2,5
14049.0,17,6,5639.15,4,4,5,13
14050.0,32,2,746.36,4,2,3,9
14051.0,1,26,15477.34,5,5,5,15
14052.0,20,1,225.36,4,1,1,6
14053.0,124,2,260.25,2,2,2,6
14054.0,65,1,92.46000000000001,3,1,1,5
14055.0,106,1,725.6400000000001,2,1,3,6
14056.0,1,29,8124.4,5,5,5,15
